q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
12793,TableScan_Select,5,4000000,448000000,1,1,false,inial,false,true,false,true,100000000,false,true,1000,false,true,false,true,10,12,140,100,10,.7,.50,.3,.8,1.0,700,.65,50,40,2,4,1152,1280,1408,1,true,true,RECORD,640
328.274,8
34745,TableScan_Join,1900000,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
21362,TableScan_Join,30,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
27800,TableScan_Join,50005,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
123326,TableScan_Join,31138688,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
41487,TableScan_Join,4568516,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
27444,TableScan_Group,120,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
24835,TableScan_Group,81,4000000,192000000,24,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
16741,TableScan_Select,5,4000000,192000000,1,4,true,ore,false,true,true,false,90000000,true,true,800,true,true,false,true,8,4,120,60,20,.7,.75,.2,.6,0,1600,.55,70,40,2,1,1024,1664,1664,2,true,true,RECORD,620
301.994,8
119602,TableScan_Join,62276052,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
35062,TableScan_Join,30,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
69644,TableScan_Join,100005,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
36493,TableScan_Join,9127864,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
31924,TableScan_Join,3307285,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
23012,TableScan_Group,72433,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
21709,TableScan_Group,100,8000000,448000000,20,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
14685,TableScan_Select,5,8000000,448000000,1,2,false,inial,false,false,true,false,40000000,false,true,800,false,false,true,true,12,8,100,40,20,.9,.90,.2,.6,.9,2000,.35,80,50,1,2,1536,2048,1664,3,true,false,BLOCK,204
319.864,8
115898,TableScan_Join,62276052,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
33247,TableScan_Join,30,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
23336,TableScan_Join,100005,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
44277,TableScan_Join,9127864,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
28051,TableScan_Join,3307285,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
22549,TableScan_Group,72433,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
22884,TableScan_Group,110,8000000,192000000,22,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
14792,TableScan_Select,5,8000000,192000000,1,4,false,ore,true,true,true,false,40000000,true,true,500,true,false,false,true,12,12,150,50,5,.6,.95,.5,.7,.5,700,0,60,50,1,3,1664,1152,2048,2,true,false,BLOCK,943
711.964,7
19819,TableScan_Join,30,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
60386,TableScan_Join,18950000,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
18488,TableScan_Join,500005,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
499757,TableScan_Join,311379090,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
81436,TableScan_Join,45595917,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
14915,TableScan_Group,40,40000000,192000000,8,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
12745,TableScan_Select,5,40000000,192000000,1,4,true,none,false,false,false,false,30000000,true,false,900,true,true,true,false,10,8,100,80,20,.8,.50,.2,.5,.6,1000,.40,30,60,2,4,1280,2048,1664,1,true,false,RECORD,635
496.108,8
249046,TableScan_Join,155736355,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
134991,TableScan_Join,30,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
33828,TableScan_Join,250005,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
56970,TableScan_Join,22804494,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
57116,TableScan_Join,8276605,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
27770,TableScan_Group,181078,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
23245,TableScan_Group,105,20000000,512000000,21,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
15805,TableScan_Select,5,20000000,512000000,1,4,false,none,true,true,true,false,90000000,false,true,500,true,true,false,false,6,4,120,90,5,.6,.75,.4,.8,.4,1800,.85,100,40,2,1,1152,1920,1408,2,true,false,RECORD,498
308.172,7
167056,TableScan_Join,155736355,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
31464,TableScan_Join,30,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
68511,TableScan_Join,250005,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
35590,TableScan_Join,22804494,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
30166,TableScan_Join,8276605,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
17881,TableScan_Group,70,20000000,192000000,14,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
12674,TableScan_Select,5,20000000,192000000,1,2,true,none,false,true,false,false,90000000,false,false,600,false,false,true,false,8,4,150,50,20,1.0,.55,.2,.9,.7,600,.05,80,60,3,1,1792,1024,1536,4,false,false,RECORD,1008
660.153,7
67699,TableScan_Join,18950000,40000000,256000000,23,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
6577,TableScan_None,25,40000000,256000000,0,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
7288,TableScan_None,500000,40000000,256000000,0,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
458005,TableScan_Join,311379090,40000000,256000000,23,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
30402,TableScan_Group,45496351,40000000,256000000,0,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
27637,TableScan_Group,362844,40000000,256000000,23,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
16848,TableScan_Select,5,40000000,256000000,1,1,false,inial,false,false,false,true,50000000,false,true,500,true,true,false,true,2,8,150,20,15,.5,.65,.3,.7,0,1000,.90,90,50,2,2,1408,1536,1920,2,true,false,BLOCK,582
777.934,8
36737,TableScan_Join,30,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
64996,TableScan_Join,18950000,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
23301,TableScan_Join,500005,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
541834,TableScan_Join,311379090,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
74126,TableScan_Join,45595917,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
13976,TableScan_Group,60,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
16774,TableScan_Group,41,40000000,256000000,12,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
9672,TableScan_Select,5,40000000,256000000,1,4,true,ore,true,true,true,false,80000000,true,false,700,true,false,true,true,2,12,130,70,15,.9,.65,.5,.9,1.0,800,0,40,60,4,2,1664,1536,1792,2,true,true,RECORD,291
719.971,8
65313,TableScan_Join,18950000,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
29290,TableScan_Join,30,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
30892,TableScan_Join,500005,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
433110,TableScan_Join,311379090,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
92882,TableScan_Join,45595917,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
25051,TableScan_Group,130,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
24767,TableScan_Group,84,40000000,256000000,26,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
15671,TableScan_Select,5,40000000,256000000,1,3,true,none,false,false,true,false,40000000,false,true,900,false,false,true,true,4,12,110,90,5,.9,.75,.4,.5,.8,1900,.35,70,50,3,3,1664,1152,1792,2,true,true,BLOCK,362
702.107,5
60791,TableScan_Join,18950000,40000000,384000000,16,1,true,ore,false,true,false,true,30000000,true,true,500,false,true,true,false,4,12,100,50,20,.6,.65,.3,.8,.6,2000,.55,100,40,4,4,1152,2048,1792,2,true,false,BLOCK,572
519691,TableScan_Join,311379090,40000000,384000000,16,1,true,ore,false,true,false,true,30000000,true,true,500,false,true,true,false,4,12,100,50,20,.6,.65,.3,.8,.6,2000,.55,100,40,4,4,1152,2048,1792,2,true,false,BLOCK,572
30520,TableScan_Group,45496351,40000000,384000000,0,1,true,ore,false,true,false,true,30000000,true,true,500,false,true,true,false,4,12,100,50,20,.6,.65,.3,.8,.6,2000,.55,100,40,4,4,1152,2048,1792,2,true,false,BLOCK,572
20093,TableScan_Group,40,40000000,384000000,16,1,true,ore,false,true,false,true,30000000,true,true,500,false,true,true,false,4,12,100,50,20,.6,.65,.3,.8,.6,2000,.55,100,40,4,4,1152,2048,1792,2,true,false,BLOCK,572
14036,TableScan_Select,5,40000000,384000000,1,1,true,ore,false,true,false,true,30000000,true,true,500,false,true,true,false,4,12,100,50,20,.6,.65,.3,.8,.6,2000,.55,100,40,4,4,1152,2048,1792,2,true,false,BLOCK,572
250.777,6
108586,TableScan_Join,62276052,8000000,320000000,10,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
12044,TableScan_None,9108027,8000000,320000000,0,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
21740,TableScan_Join,3307285,8000000,320000000,10,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
17278,TableScan_Group,72433,8000000,320000000,10,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
14236,TableScan_Group,50,8000000,320000000,10,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
12496,TableScan_Select,5,8000000,320000000,1,1,false,none,true,false,true,true,20000000,false,false,500,false,true,true,true,8,6,120,40,5,.9,.75,.3,.6,1.0,1700,.10,40,40,2,2,1920,1664,1536,1,true,true,BLOCK,892
277.987,8
121708,TableScan_Join,62276052,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
25771,TableScan_Join,30,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
57991,TableScan_Join,100005,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
28371,TableScan_Join,9127864,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
22455,TableScan_Join,3307285,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
17094,TableScan_Group,40,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
17199,TableScan_Group,32,8000000,512000000,12,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
13924,TableScan_Select,5,8000000,512000000,1,2,true,ore,false,true,true,false,90000000,true,false,800,true,true,false,false,12,6,110,30,15,.8,.85,.2,.8,.2,1000,.80,20,60,3,1,2048,2048,1152,1,true,true,BLOCK,417
248.559,8
71340,TableScan_Join,62276052,8000000,128000000,20,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
7542,TableScan_None,25,8000000,128000000,0,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
7531,TableScan_None,100000,8000000,128000000,0,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
21758,TableScan_None,9108027,8000000,128000000,0,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
28276,TableScan_Join,3307285,8000000,128000000,20,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
24147,TableScan_Group,100,8000000,128000000,20,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
21433,TableScan_Group,64,8000000,128000000,20,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
14842,TableScan_Select,5,8000000,128000000,1,1,true,none,false,false,true,true,50000000,true,true,700,true,true,false,false,8,12,140,20,15,1.0,.90,.5,.8,.9,600,.65,40,40,3,4,2048,1024,2048,3,false,false,RECORD,365
255.27,5
118400,TableScan_Join,62276052,8000000,448000000,16,4,false,inial,true,false,false,true,80000000,true,false,600,false,true,true,false,10,8,130,60,5,.7,.70,.3,.6,1.0,1000,.95,40,60,1,1,1280,1920,1280,1,true,true,RECORD,484
13350,TableScan_None,9108027,8000000,448000000,0,4,false,inial,true,false,false,true,80000000,true,false,600,false,true,true,false,10,8,130,60,5,.7,.70,.3,.6,1.0,1000,.95,40,60,1,1,1280,1920,1280,1,true,true,RECORD,484
30415,TableScan_Join,3307285,8000000,448000000,16,4,false,inial,true,false,false,true,80000000,true,false,600,false,true,true,false,10,8,130,60,5,.7,.70,.3,.6,1.0,1000,.95,40,60,1,1,1280,1920,1280,1,true,true,RECORD,484
20774,TableScan_Group,72433,8000000,448000000,16,4,false,inial,true,false,false,true,80000000,true,false,600,false,true,true,false,10,8,130,60,5,.7,.70,.3,.6,1.0,1000,.95,40,60,1,1,1280,1920,1280,1,true,true,RECORD,484
14741,TableScan_Select,5,8000000,448000000,1,4,false,inial,true,false,false,true,80000000,true,false,600,false,true,true,false,10,8,130,60,5,.7,.70,.3,.6,1.0,1000,.95,40,60,1,1,1280,1920,1280,1,true,true,RECORD,484
241.665,5
110329,TableScan_Join,62276052,8000000,320000000,19,4,true,ore,false,true,false,true,30000000,false,false,500,false,true,true,false,12,6,140,20,20,1.0,.60,.4,.9,.4,900,.05,50,40,3,4,1664,1408,1664,2,true,false,BLOCK,791
17067,TableScan_None,9108027,8000000,320000000,0,4,true,ore,false,true,false,true,30000000,false,false,500,false,true,true,false,12,6,140,20,20,1.0,.60,.4,.9,.4,900,.05,50,40,3,4,1664,1408,1664,2,true,false,BLOCK,791
26593,TableScan_Join,3307285,8000000,320000000,19,4,true,ore,false,true,false,true,30000000,false,false,500,false,true,true,false,12,6,140,20,20,1.0,.60,.4,.9,.4,900,.05,50,40,3,4,1664,1408,1664,2,true,false,BLOCK,791
18766,TableScan_Group,95,8000000,320000000,19,4,true,ore,false,true,false,true,30000000,false,false,500,false,true,true,false,12,6,140,20,20,1.0,.60,.4,.9,.4,900,.05,50,40,3,4,1664,1408,1664,2,true,false,BLOCK,791
13744,TableScan_Select,5,8000000,320000000,1,4,true,ore,false,true,false,true,30000000,false,false,500,false,true,true,false,12,6,140,20,20,1.0,.60,.4,.9,.4,900,.05,50,40,3,4,1664,1408,1664,2,true,false,BLOCK,791
738.791,6
78339,TableScan_Join,18950000,40000000,512000000,30,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
477546,TableScan_Group,311379090,40000000,512000000,30,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
40768,TableScan_Group,45496351,40000000,512000000,0,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
33995,TableScan_Group,362844,40000000,512000000,30,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
27255,TableScan_Group,150,40000000,512000000,30,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
17149,TableScan_Select,5,40000000,512000000,1,1,false,inial,true,true,true,true,20000000,true,true,800,false,false,true,false,2,4,100,90,10,.7,.70,.4,.7,0,1800,.55,20,50,4,4,1152,1152,1024,4,true,false,RECORD,293
195.915,7
18476,TableScan_Join,30,8000000,256000000,6,1,true,ore,false,false,false,false,90000000,true,false,500,true,false,false,false,12,12,120,90,15,.5,.55,.4,.9,.6,2000,1.00,70,60,2,3,1024,1664,1024,2,false,false,RECORD,382
76569,TableScan_Join,62276052,8000000,256000000,6,1,true,ore,false,false,false,false,90000000,true,false,500,true,false,false,false,12,12,120,90,15,.5,.55,.4,.9,.6,2000,1.00,70,60,2,3,1024,1664,1024,2,false,false,RECORD,382
21023,TableScan_Join,100005,8000000,256000000,6,1,true,ore,false,false,false,false,90000000,true,false,500,true,false,false,false,12,12,120,90,15,.5,.55,.4,.9,.6,2000,1.00,70,60,2,3,1024,1664,1024,2,false,false,RECORD,382
28404,TableScan_Join,9127864,8000000,256000000,6,1,true,ore,false,false,false,false,90000000,true,false,500,true,false,false,false,12,12,120,90,15,.5,.55,.4,.9,.6,2000,1.00,70,60,2,3,1024,1664,1024,2,false,false,RECORD,382
